uid,nome_canonico,__prio,grupo,subgrupo,subgrupo_n3,preparo_detectado,chave_strict,chave_loose,ac_pantotenico_b5_mg_100g,acucares_totais_g_100g,amido_g_100g,beta_caroteno_ug_100g,calcio_mg_100g,carboidratos_g_100g,cinzas_g_100g,cloreto_mg_100g,cobalamina_b12_ug_100g,cobre_mg_100g,colesterol_mg_100g,energia_kcal_100g,energia_kj_100g,ferro_mg_100g,fibra_alimentar_g_100g,folato_b9_ug_100g,fosforo_mg_100g,iodo_ug_100g,lipidios_g_100g,magnesio_mg_100g,manganes_mg_100g,niacina_b3_mg_100g,piridoxina_b6_mg_100g,potassio_mg_100g,proteina_g_100g,retinol_ug_100g,riboflavina_b2_mg_100g,selenio_ug_100g,sodio_mg_100g,tiamina_b1_mg_100g,umidade_g_100g,vitamina_c_mg_100g,vitamina_d_ug_100g,vitamina_e_mg_100g,vitamina_k1_ug_100g,vitamina_k2_ug_100g,zinco_mg_100g,__fonte,nome_original,similar_group_id
1bdf8765-83ca-553e-91f1-f642555aff88,Figo (5 variedades),3,,,,,figo 5 variedades,figo 5 variedades,,16.3,0.0,50.0,35.0,,,,0.0,,0.0,79,332,0.6,2.3,7.0,29.0,,,20.0,,0.3,0.11,170.0,0.9,,0.02,,3.0,0.03,79.1,1.0,0.0,,,,0.1,INSA,Figo (5 variedades),c19cf4fc6739
1be3ed66-897d-5094-8311-30120cd98a64,"Cheval, tende de tranche, crue",4,,viandes crues,autres viandes,,cheval tende de tranche crue,cheval tende de tranche crue,,,,,,,,,1.63,,,,,3.06,0.0,,,,1.68,,,5.39,0.7,,22.7,,,5.22,,,,,,,,,2.32,CIQUAL,"Cheval, tende de tranche, crue",774f990e4cf4
1bf52898-a083-5d2d-96ea-a92251d4a874,67,1,,,,,67,67,,,,,3.0,2.7,0.4,,,0.05,,12.0,52.0,1e-05,1.7,,8.0,,0.1,2.0,0.01,1e-05,0.06,125.0,1.0,,1e-05,,1e-05,1e-05,95.9,9.6,,,,,0.1,TBCA,67,4d89d294cd4c
1bfdcf7a-94fc-5b3e-ac87-92dc35135d91,"Boisson concentrée à diluer, sans sucres ajoutés, avec édulcorants, type ""sirop 0%""",4,,boissons sans alcool,boissons à reconstituer,,boisson concentree a diluer sans sucres ajoutes avec edulcorants type sirop 0%,boisson concentree a diluer sans sucres ajoutes avec edulcorants type sirop 0%,0.17,0.66,,,6.6,2.76,0.2,,,,,,,0.04,0.7,,2.2,,,2.0,0.02,0.49,,57.0,,,,,11.0,0.027,93.8,,,,,,,CIQUAL,"Boisson concentrée à diluer, sans sucres ajoutés, avec édulcorants, type ""sirop 0%""",453f3546ffb5
1bfee3c0-68b2-554a-9ea4-e1fbd9e2c3ce,"Dorade royale ou daurade ou vraie daurade, crue, élevage",4,,poissons crus,-,,dorade royale ou daurade ou vraie daurade crue elevage,dorade royale ou daurade ou vraie daurade crue elevage,0.28,0.0,0.0,,2.34,,1.4,,3.16,,66.3,,,0.39,0.0,5.0,248.0,5.0,5.1,30.7,,7.4,0.43,458.0,20.9,4.9,0.065,3.7,51.5,0.077,72.5,0.0,3.11,0.95,,,0.41,CIQUAL,"Dorade royale ou daurade ou vraie daurade, crue, élevage",bf224690adc1
1c01489c-76a7-5127-88a4-2217b7acd7fb,"Iogurte sem lactose líquido, meio gordo, natural, açucarado",3,,,,,iogurte sem lactose liquido meio gordo natural acucarado,iogurte sem lactose liquido meio gordo natural acucarado,,11.7,0.0,19.0,100.0,,,,0.0,,3.0,70,296,0.2,0.0,1.1,85.0,,,8.0,,0.2,0.05,160.0,2.7,,0.25,,46.0,0.02,83.6,0.0,0.0,,,,0.4,INSA,"Iogurte sem lactose líquido, meio gordo, natural, açucarado",10d01196386d
1c02c45a-cfa7-5598-9a62-f91daa185709,"Blé de Khorasan, cru",4,,"pâtes, riz et céréales","pâtes, riz et céréales crus",cru,ble de khorasan cru,ble de khorasan,0.95,7.74,51.7,5.0,22.0,59.5,1.67,,,0.51,0.0,,,3.77,11.1,,364.0,,2.13,130.0,2.74,6.38,0.26,403.0,15.6,,0.18,,5.0,0.57,11.1,0.0,,0.61,1.8,,3.68,CIQUAL,"Blé de Khorasan, cru",632f3ec5135a
1c189e26-9182-5793-b34d-2b47c410a769,"Sprat, cru",4,,poissons crus,-,cru,sprat cru,sprat,,0.0,0.0,,,,1.07,,,0.13,87.0,,,0.59,0.0,,220.0,,11.9,20.0,0.13,5.0,,230.0,19.8,150.0,0.26,10.0,,0.04,66.7,0.0,0.0,2.5,0.0,,1.02,CIQUAL,"Sprat, cru",c640e8eee6d1
1c1c0be4-f0fc-5c55-a694-890c90423b12,123,1,,,,,123,123,,,,,41.0,87.3,0.8,,,0.07,,360.0,1507.0,1.4,4.2,,33.0,,0.5,27.0,0.16,1e-05,1e-05,338.0,1.6,,1e-05,,4.0,0.09,9.8,1e-05,,,,,0.3,TBCA,123,40bd00156308
1c39c861-ba6f-5a99-8b2e-09449e5ef736,"Acerola, polpa, congelada",2,Frutas e derivados,,,congelada,acerola polpa congelada,acerola polpa,,,,,8,"5,5","0,3",,,"0,04",,22,92,"0,2","0,7",,13,,Tr,9,"0,03",Tr,Tr,112,"0,6",,"0,10",,1,Tr,"93,6","0,04",,,,,"0,1",TACO,"Acerola, polpa, congelada",b39b7fe9b64d
1c3bb68a-c59c-5fd3-a5f6-4b2b137fbf9f,"Queijo, mozarela",2,Leite e derivados,,,,queijo mozarela,queijo mozarela,,,,,875,"3,0","3,8",,,"0,08",80,330,1380,"0,3",,,470,,"25,2",24,"0,03",Tr,Tr,62,"22,6",109,"0,20",,581,Tr,"45,3","0,08",,,,,"3,5",TACO,"Queijo, mozarela",86b4b0b29774
1c5a4ef3-b30c-5b51-9750-aca90f622c3d,177,1,,,,,177,177,,,,,6.0,27.8,0.8,,,0.06,,105.0,440.0,0.2,2.8,,16.0,,0.1,30.0,0.21,1e-05,0.03,387.0,1.1,,1e-05,,1e-05,0.09,70.1,17.5,,,,,0.1,TBCA,177,26e7458dc56a
1c637039-efc2-5eb5-8c9d-51fac2af746a,"Creme vegetal para barrar 70% gordura, com sal",3,,,,com sal,creme vegetal para barrar 70% gordura com sal,creme vegetal para barrar 70% gordura,,0.3,0.0,580.0,7.0,,,,0.0,,2.0,632,2600,0.2,0.0,0.0,5.0,,,1.0,,0.0,0.0,7.0,0.1,,0.0,,1200.0,0.0,26.0,0.0,0.2,,,,0.1,INSA,"Creme vegetal para barrar 70% gordura, com sal",d143de61c76b
1c6776b1-7150-5a73-8a1c-4c79f95f2094,"Inhame, cru",2,"Verduras, hortaliças e derivados",,,cru,inhame cru,inhame,,0.7,25.0,83.0,12,"23,2","1,2",,0.0,"0,17",0.0,97,405,"0,4","1,7",8.0,65,2.0,"0,2",29,"0,15",Tr,"0,11",568,"2,1",,Tr,1.0,Tr,"0,08","73,3","0,17",0.0,,,,"0,3",TACO|INSA,"Inhame, cru|Inhame cru ",abf4b3f6ab81
1c77fd79-6bbb-5adc-9bef-208276b0c8eb,"Poisson blanc à la florentine (sauce aux épinards), préemballé",4,,plats composés,plats de poisson sans garniture,,poisson blanc a la florentine sauce aux epinards preemballe,poisson blanc a la florentine sauce aux epinards preemballe,,1.95,,,,2.9,0.56,,,,,,,,2.0,,,,4.35,,,,,,11.4,,,,232.0,,,,,,,,,CIQUAL,"Poisson blanc à la florentine (sauce aux épinards), préemballé",e8f48359b1f9
1c79053c-3188-5a2e-9d5d-472c57ed2089,434,1,,,,,434,434,,,,,5.0,0.0,2.0,,,0.23,83.0,258.0,1082.0,1.4,,,31.0,,19.9,2.0,0.01,1e-05,1e-05,228.0,18.5,1e-05,0.03,,616.0,0.07,59.7,,,,,,0.6,TBCA,434,8949eb0b6a2e
1c94580c-a57f-576d-9002-a28c44c242fb,"Amendoim, miolo, torrado sem sal",3,,,,sem sal,amendoim miolo torrado sem sal,amendoim miolo torrado,,6.0,0.0,0.0,57.0,,,,0.0,,0.0,622,2570,2.1,15.0,66.0,370.0,,,170.0,,14.0,0.47,740.0,27.3,,0.06,5.4,6.0,0.08,2.6,0.0,0.0,,,,2.2,INSA,"Amendoim, miolo, torrado sem sal",13464bc02a29
1c95cd2f-7f1e-51e6-a471-c534a78d352f,Bolo de arroz,3,,,,,bolo de arroz,bolo de arroz,,27.1,21.0,0.0,29.0,,,,0.6,,25.0,391,1640,1.7,1.5,8.6,90.0,,,15.0,,0.4,0.05,95.0,5.8,,0.12,5.2,150.0,0.04,23.9,0.0,0.6,,,,0.5,INSA,Bolo de arroz,269c1ea776fb
1c9aef01-d9f7-5500-8996-00c063a22840,"Camarão, Sete Barbas, sem cabeça, com casca, frito",2,Pescados e frutos do mar,,,frito,camarao sete barbas sem cabeca com casca frito,camarao sete barbas sem cabeca com casca,,,,,960,"2,9","2,1",,,"0,19",283,231,968,"2,4",,,337,,"15,6",74,"0,38","0,35",Tr,107,"18,4",Tr,Tr,,99,"0,05","61,0","0,19",,,,,"1,1",TACO,"Camarão, Sete Barbas, sem cabeça, com casca, frito",d5fad5c199d2
1c9eaf77-6dca-534a-b575-2a4aadf4e5c7,"Boeuf, collier, cru",4,,viandes crues,bœuf et veau,cru,boeuf collier cru,boeuf collier,,,,,,0.78,0.94,,1.3,,,,,2.42,0.0,,,,12.7,,,,,,20.1,,,6.64,67.5,,66.7,,,,,,6.06,CIQUAL,"Boeuf, collier, cru",3b6adc016016
1ca36680-4250-51ae-8e64-a91fc39ff4b2,"Carneiro, perna gorda, crua",3,,,,crua,carneiro perna gorda crua,carneiro perna gorda,,0.0,0.0,0.0,11.0,,,,2.3,,86.0,276,1150,1.2,0.0,3.0,190.0,,,25.0,,5.0,0.23,360.0,19.1,,0.23,,60.0,0.32,57.5,0.0,0.5,,,,3.2,INSA,"Carneiro, perna gorda, crua",1d26dba84316
1cb44c5e-bdde-5961-aa73-718a26652e63,"Carne, bovina, filé mingnon, sem gordura, grelhado",2,Carnes e derivados,,,grelhado,carne bovina file mingnon sem gordura grelhado,carne bovina file mingnon sem gordura,,,,,4,"0,0","1,3",,,"0,14",103,220,919,"2,9",,,308,,"8,8",28,"0,02","4,27","0,05",326,"32,8",Tr,"0,08",,58,"0,03","57,0","0,14",,,,,"4,1",TACO,"Carne, bovina, filé mingnon, sem gordura, grelhado",104f5a39e116
1cc80ec6-6145-5c42-96d7-bed9d6d29e11,"Mâche, crue",4,,légumes,légumes crus,,mache crue,mache crue,0.25,,,3280.0,41.0,0.5,1.12,45.4,0.0,0.1,0.0,,,0.4,2.3,45.5,30.0,,,19.0,0.28,0.37,0.096,330.0,2.0,0.0,0.066,,,0.042,93.7,2.38,0.0,0.22,48.9,,0.14,CIQUAL,"Mâche, crue",5abf50716f7b
1cd0bcba-97db-5ce5-9efc-7a6456597d15,"Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse",4,,légumes,légumes cuits,,champignon de paris ou champignon de couche saute/poele sans matiere grasse,champignon de paris ou champignon de couche saute/poele sans matiere grasse,2.33,,,,2.7,4.53,1.1,132.0,0.0,0.39,0.0,,,0.31,0.9,14.3,140.0,,0.6,14.0,0.05,4.53,0.029,540.0,4.44,0.0,0.36,,11.0,0.062,88.4,,0.2,,,,0.81,CIQUAL,"Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse",0d948abbc0d5
1d25118b-04ca-5e88-ad88-6d65e227113a,Bolacha Maria,3,,,,,bolacha maria,bolacha maria,,21.5,50.5,0.0,38.0,,,,0.0,,30.0,436,1840,1.1,2.1,13.0,130.0,,,28.0,,1.9,0.06,160.0,8.4,,0.45,,420.0,0.65,3.9,0.0,0.0,,,,0.4,INSA,Bolacha Maria,72d5a573c42c
1d2b058d-41e0-55d5-a77b-7c8636bd94f2,Florentin (biscuit sec sucré chocolaté aux amandes),4,,biscuits sucrés,-,,florentin biscuit sec sucre chocolate aux amandes,florentin biscuit sec sucre chocolate aux amandes,0.38,44.1,1.7,18.5,120.0,50.7,1.46,81.0,0.28,0.44,21.4,,,2.5,7.6,16.9,180.0,,28.7,84.0,0.98,0.47,0.044,320.0,9.31,32.2,0.095,,52.0,0.046,2.0,,1.01,6.15,4.28,,1.1,CIQUAL,Florentin (biscuit sec sucré chocolaté aux amandes),9240ca1d4ead
1d2fd33f-275d-5d94-bf96-c69991a11f58,"Sandwich grec ou Kebab, baguette, crudités",4,,sandwichs,-,,sandwich grec ou kebab baguette crudites,sandwich grec ou kebab baguette crudites,0.4,2.6,21.0,62.0,22.1,23.6,1.56,,0.88,0.1,32.0,,,2.1,2.0,15.0,117.0,4.87,9.8,22.4,0.3,2.3,0.13,263.0,15.0,1.0,0.11,10.0,469.0,0.09,48.1,2.0,0.0,0.2,,,2.05,CIQUAL,"Sandwich grec ou Kebab, baguette, crudités",18e314946ea8
1d56b28a-1912-503b-befb-b1cb68431d24,"Abacaxi, polpa, congelada",2,Frutas e derivados,,,congelada,abacaxi polpa congelada,abacaxi polpa,,,,,14,"7,8","0,3",,,"0,04",,31,128,"0,4","0,3",,8,,"0,1",10,"1,02",Tr,Tr,107,"0,5",,Tr,,1,"0,05","91,3","0,04",,,,,"0,1",TACO,"Abacaxi, polpa, congelada",d88d3b417475
1d59adf6-ada0-51e8-af7b-6dba7d014b72,Molho de tomate,3,,,,,molho de tomate,molho de tomate,,4.5,0.0,446.0,26.0,,,,0.0,,0.0,107,444,1.0,2.0,19.0,30.0,,,18.0,,0.8,0.18,350.0,1.1,,0.04,,210.0,0.09,81.8,18.0,0.0,,,,0.2,INSA,Molho de tomate,3e3a4508141f
1d64dac7-0337-5627-99e4-a4ef3f7640ad,"Nectarine ou brugnon, jaune, pulpe et peau, crue",4,,fruits,fruits crus,,nectarine ou brugnon jaune pulpe et peau crue,nectarine ou brugnon jaune pulpe et peau crue,0.22,8.8,,144.0,4.8,11.3,0.44,,,0.06,,,,0.13,0.6,8.4,19.0,,,8.0,0.05,0.56,,220.0,0.69,,,,,,86.6,3.38,,,,,0.11,CIQUAL,"Nectarine ou brugnon, jaune, pulpe et peau, crue",46a88f1c43b4
1d72613f-404a-5ffb-a7f7-dfd1b70b69fe,"Gâteau basque, crème pâtissière",4,,gâteaux et pâtisseries,-,,gateau basque creme patissiere,gateau basque creme patissiere,0.36,28.1,22.1,48.5,27.0,57.4,0.8,189.0,0.1,0.08,53.1,,,0.44,1.0,19.5,110.0,,13.3,11.0,0.24,0.13,0.027,100.0,4.03,116.0,0.094,,189.0,0.034,26.5,,,0.26,,,0.28,CIQUAL,"Gâteau basque, crème pâtissière",869a7f520787
1d759fda-7c64-5e41-8965-ba75f3c579da,"Myrtille, crue",4,,fruits,fruits crus,,myrtille crue,myrtille crue,0.12,9.96,0.03,32.0,6.0,10.6,0.24,,0.0,0.057,0.0,,,0.28,2.4,6.0,12.0,0.5,0.33,6.0,0.34,0.42,0.052,77.0,0.87,0.0,0.041,,1.0,0.037,84.2,9.7,0.0,0.57,19.3,,0.16,CIQUAL,"Myrtille, crue",946538c6dbb2
1d8af9e8-9d29-5a15-959e-8d363130a628,"Bouchée à la reine, au poisson et fruits de mer",4,,feuilletées et autres entrées,-,,bouchee a la reine au poisson et fruits de mer,bouchee a la reine au poisson et fruits de mer,0.38,2.43,10.9,21.3,70.1,13.4,1.63,,1.25,0.13,44.1,,,1.2,1.05,10.5,91.2,28.3,13.8,18.8,0.08,1.14,0.079,144.0,6.72,80.3,0.11,4.95,451.0,0.068,63.1,0.9,0.77,1.12,,,0.78,CIQUAL,"Bouchée à la reine, au poisson et fruits de mer",7a6b749eadb9
1d8cb620-4632-5915-9a75-54f8e04822c3,"Porc, longe, crue",4,,viandes crues,porc,,porc longe crue,porc longe crue,0.66,0.0,,0.0,8.99,0.75,0.96,,0.59,0.078,64.0,,,0.84,0.0,1.35,187.0,1.0,9.89,21.7,0.012,4.06,0.42,342.0,20.8,2.0,0.22,8.07,66.7,0.82,67.7,0.6,0.53,0.16,0.0,,2.67,CIQUAL,"Porc, longe, crue",d484fc6e32d0
1d8ce989-c36b-5c82-b714-8d699d193f6f,"Chicorée, poudre soluble",4,,boissons sans alcool,boissons à reconstituer,,chicoree poudre soluble,chicoree poudre soluble,,21.7,,0.0,109.0,57.2,4.9,,0.0,,0.0,,,5.5,29.2,19.1,223.0,0.5,2.5,65.0,,10.1,0.28,,3.3,0.0,0.12,,156.0,0.04,2.7,0.0,0.0,0.0,,,,CIQUAL,"Chicorée, poudre soluble",0053a01f5507
1da9314c-6dd4-5fd1-a83e-0980c37cf645,Barre chocolatée biscuitée,4,,chocolats et produits à base de chocolat,-,,barre chocolatee biscuitee,barre chocolatee biscuitee,0.46,46.9,7.3,,263.0,60.5,1.36,,0.32,0.18,5.89,,,1.76,1.93,2.31,234.0,5.84,28.1,45.0,0.3,0.97,0.09,356.0,6.14,188.0,0.2,,155.0,0.089,1.97,0.62,0.058,3.74,,,0.63,CIQUAL,Barre chocolatée biscuitée,4507c4d39def
1daba40a-5b86-5131-803d-5d0afc541523,"Bette ou blette, crue",4,,légumes,légumes crus,,bette ou blette crue,bette ou blette crue,0.2,1.2,,25.9,25.0,1.63,1.22,221.0,0.0,0.03,0.0,,,0.85,1.8,24.7,10.0,,,17.0,0.16,,0.036,300.0,1.0,0.0,0.015,,53.2,,95.4,3.08,,0.25,,,0.07,CIQUAL,"Bette ou blette, crue",3b92c64f1039
1db61269-4619-5b0e-be61-989ff3af76b7,460,1,,,,,460,460,,,,,72.0,15.7,0.5,,,0.01,2.0,70.0,291.0,1e-05,,,63.0,,0.1,6.0,0.02,1e-05,1e-05,94.0,1.9,1e-05,0.11,,33.0,0.08,81.9,0.5,,,,,0.3,TBCA,460,e973a64ce098
1dd5e825-f895-57d0-83d8-8ccac39e49e2,"Paupiette de veau, préemballée, cuite au four",4,,plats composés,plats de viande sans garniture,,paupiette de veau preemballee cuite au four,paupiette de veau preemballee cuite au four,0.59,0.3,,,24.0,0.48,1.81,558.0,1.61,0.07,89.5,,,0.94,0.9,11.9,180.0,,20.5,18.0,0.03,3.83,0.22,260.0,22.0,,0.071,,428.0,0.16,54.8,1.62,,,0.87,,2.3,CIQUAL,"Paupiette de veau, préemballée,  cuite au four",ae9b89696ac7
1df337d9-b18f-57b4-8360-dec4682ed8aa,Bebida vegetal à base de amêndoa (alternativa ao leite),3,,,,,bebida vegetal a base de amendoa alternativa ao leite,bebida vegetal a base de amendoa alternativa ao leite,,2.9,0.4,0.0,88.0,,,,0.0,,0.0,29,120,0.6,0.2,0.4,48.0,0.1,,5.4,,0.17,0.0,17.0,0.4,,0.09,0.0,40.0,0.02,94.3,0.0,0.0,,,,0.1,INSA,Bebida vegetal à base de amêndoa (alternativa ao leite),144e511b6a77
1dfab85d-3d51-5646-977f-20c5e9e1c00f,Donut,3,,,,,donut,donut,,14.6,28.4,270.0,35.0,,,,0.01,,31.0,400,1670,1.4,3.0,19.0,95.0,,,14.0,,1.1,0.04,90.0,6.6,,0.09,,230.0,0.18,23.8,0.0,0.8,,,,0.6,INSA,Donut,d14abf170531
1e1f9983-4f8b-5a1b-81ff-5a1ef93d6bff,"Truite arc en ciel, crue, élevage",4,,poissons crus,-,,truite arc en ciel crue elevage,truite arc en ciel crue elevage,1.58,0.0,0.0,0.0,41.7,,1.3,57.0,4.33,0.06,59.1,,,0.46,0.0,12.8,246.0,8.1,6.24,28.7,0.026,4.36,0.38,410.0,19.0,49.0,0.11,17.6,45.5,0.13,74.0,,12.1,1.55,0.33,3.39,0.61,CIQUAL,"Truite arc en ciel, crue, élevage",389917476293
1e252e59-b8cc-5ac4-a7f4-b5da0b7dddf0,"Rouget-barbet de roche, cru",4,,poissons crus,-,cru,rouget-barbet de roche cru,rouget-barbet de roche,0.34,0.0,0.0,0.0,22.8,,1.18,140.0,4.52,0.08,56.8,,,0.49,0.0,11.0,218.0,11.5,9.37,30.7,,4.46,0.37,343.0,18.4,8.4,0.065,36.2,66.3,0.06,70.6,,1.12,0.51,,,0.37,CIQUAL,"Rouget-barbet de roche, cru",428c12ca8939
1e29d17b-3d1e-5105-bc0d-0889e6cb181c,"Pêche, pulpe et peau, crue",4,,fruits,fruits crus,,peche pulpe et peau crue,peche pulpe et peau crue,0.16,8.16,0.0,162.0,7.32,9.0,0.42,,0.0,0.075,0.0,,,0.15,1.6,4.1,21.0,0.3,0.33,11.2,0.064,0.7,0.028,215.0,1.08,0.0,0.046,0.16,,0.022,88.6,6.6,0.0,1.27,2.6,,0.12,CIQUAL,"Pêche, pulpe et peau, crue",5161d088c65a
1e2d8bfe-6732-5570-b8c2-aaefb708fca6,22,1,,,,,22,22,,,,,2.0,80.4,0.3,,,0.24,,363.0,1520.0,1.7,1.8,,58.0,,1.2,17.0,1e-05,1e-05,0.04,29.0,6.9,,1e-05,,31.0,0.05,11.2,1e-05,,,,,0.3,TBCA,22,12c6fc06c99a
1e427338-464b-55b0-82c2-ac1c2a9652f4,"Cará, cozido",2,"Verduras, hortaliças e derivados",,,cozido,cara cozido,cara,,,,,5,"18,9","0,6",,,"0,11",,78,325,"0,3","2,6",,28,,"0,1",15,"0,02",Tr,"0,12",203,"1,5",,Tr,,1,"0,12","78,9","0,11",,,,,"0,2",TACO,"Cará, cozido",95c087574ace
1e6ad8be-362a-52b9-9f19-ad02791dd9b1,"Cheval, viande, rôtie/cuite au four",4,,viandes cuites,autres viandes,,cheval viande rotie/cuite au four,cheval viande rotie/cuite au four,0.45,,,,4.8,0.0,1.69,,4.05,0.16,83.6,,,3.4,0.0,,214.0,4.0,2.85,28.1,,9.5,0.7,333.0,28.0,18.0,0.36,5.0,39.8,0.15,68.6,,,1.15,,,3.1,CIQUAL,"Cheval, viande, rôtie/cuite au four",c560ac61992a
1e70fafa-9765-53cf-915e-f5de282baac2,"Sole, crue",4,,poissons crus,-,,sole crue,sole crue,0.24,0.0,0.0,0.0,22.5,,1.26,142.0,1.91,,51.8,,,0.35,0.0,7.5,170.0,88.2,0.6,26.9,,3.51,0.26,349.0,18.0,5.0,0.077,23.0,76.3,0.046,80.1,,0.75,0.47,0.0,,0.42,CIQUAL,"Sole, crue",b4ef90680981
1e74747e-0b0d-5a9e-ad32-794877109c8b,"Quenelle de volaille, en sauce",4,,charcuteries et assimilés,quenelles,,quenelle de volaille en sauce,quenelle de volaille en sauce,,1.92,,,,10.3,1.1,,,,,,,,1.2,,,,8.92,,,,,,3.55,,,,432.0,,,,,,,,,CIQUAL,"Quenelle de volaille, en sauce",03b49badb9ee
1e7e535e-b19b-5baa-9554-6c14a66a6bed,"Épinards à la crème, préemballés",4,,plats composés,plats de légumes/légumineuses,,epinards a la creme preemballes,epinards a la creme preemballes,,1.19,,,,4.1,1.38,,,,,,,,1.9,,,,2.9,,,,,,2.5,,,,287.0,,86.9,,,,,,,CIQUAL,"Épinards à la crème, préemballés",8d0777bb7099
1e834d63-4ed3-5433-b69b-ebe3d8ab19d8,"Cereal matinal, milho, açúcar",2,Cereais e derivados,,,,cereal matinal milho acucar,cereal matinal milho acucar,,,,,56,"88,8","1,5",,,"0,04",,377,1576,"3,9","2,1",,43,,"0,7",8,"0,13","10,13","0,79",52,"4,7",,"1,11",,405,"0,73","4,3","0,04",,,,,"8,5",TACO,"Cereal matinal, milho, açúcar",f5a63b95637d
1e92b5b5-010e-5b6d-aaae-92f8123b2f67,"Aligot (purée de pomme de terre à la tomme fraîche), préemballé",4,,plats composés,plats de fromage,,aligot puree de pomme de terre a la tomme fraiche preemballe,aligot puree de pomme de terre a la tomme fraiche preemballe,,0.57,,,,9.5,2.07,,,,,,,,1.3,,,,13.3,,,,,,8.06,,,,398.0,,65.1,,,,,,,CIQUAL,"Aligot (purée de pomme de terre à la tomme fraîche), préemballé",c45a2d103003
1e96b121-692f-5c95-b880-9fa54e5fb3aa,"Laitue romaine, crue",4,,légumes,légumes crus,,laitue romaine crue,laitue romaine crue,0.14,1.19,0.0,5230.0,33.0,1.2,0.59,48.0,0.0,0.048,0.0,,,0.97,2.1,136.0,30.0,1.25,0.3,14.0,0.16,0.31,0.074,247.0,1.24,0.0,0.067,1.0,8.0,0.072,94.6,14.0,0.0,0.13,103.0,,0.23,CIQUAL,"Laitue romaine, crue",dea2badc72c0
1e9f75ef-ce94-5ef3-b22f-d54dad7188a1,"Brochette de boeuf, cuite",4,,plats composés,plats de viande sans garniture,,brochette de boeuf cuite,brochette de boeuf cuite,0.54,,,,23.0,0.33,1.83,445.0,1.94,0.1,60.2,,,2.4,,19.8,200.0,,5.2,25.0,0.08,4.72,0.31,430.0,21.9,,0.14,,345.0,0.041,69.2,10.8,,0.65,3.71,,4.4,CIQUAL,"Brochette de boeuf, cuite",fdf979c8dce6
1eadee03-dc8f-56b8-a947-a2d08cb704a5,"Sole, frite",4,,poissons cuits,-,,sole frite,sole frite,,0.0,0.0,,,,0.88,,,,65.0,,,0.86,0.0,,250.0,,1.0,28.0,,1.53,,240.0,15.8,,0.18,42.3,144.0,0.07,83.0,,,,,,,CIQUAL,"Sole, frite",fda87d02385f
1eb0c467-6c7d-52ac-9959-28c13e843dd0,"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux",4,,barres céréalières,-,,barre cerealiere equilibre chocolatee enrichie en vitamines et mineraux,barre cerealiere equilibre chocolatee enrichie en vitamines et mineraux,4.8,32.4,36.3,0.0,607.0,72.9,2.01,432.0,1.01,,,,,6.94,3.7,140.0,105.0,,10.9,35.0,,12.1,1.26,180.0,5.99,0.0,1.07,,277.0,0.91,4.48,56.7,1.1,10.0,,,1.0,CIQUAL,"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux",6d7e0367d199
1ed5d125-8f97-5698-bd34-7a2314db04e5,Flocos de cevada,3,,,,,flocos de cevada,flocos de cevada,,0.9,63.5,0.0,18.0,,,,0.0,,0.0,324,1370,3.2,7.6,19.0,220.0,10.0,,70.0,,5.7,0.1,280.0,8.3,,0.03,8.6,5.0,0.12,12.0,0.0,0.0,,,,2.0,INSA,Flocos de cevada,b5b1339390d9
1ed5e2f1-951e-5b17-94ef-54275972a51f,"Bolacha ""Belga""",3,,,,,bolacha belga,bolacha belga,,28.4,41.7,0.0,12.0,,,,0.0,,16.0,487,2050,1.0,1.0,13.0,85.0,,,26.0,,1.2,0.06,170.0,7.1,,0.16,,54.0,0.11,1.1,0.0,0.0,,,,0.6,INSA,"Bolacha ""Belga""",fc5e7c3a6cbb
