uid,__fonte,nome_original,nome_canonico,chave_strict,chave_loose,preparo_detectado,grupo,subgrupo,subgrupo_n3
99134e3c-2cce-59ce-bbfd-03f2d313099a,CIQUAL,"Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie)","Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie)",eau minerale san pellegrino embouteillee gazeuse moyennement mineralisee italie,eau minerale san pellegrino embouteillee gazeuse moyennement mineralisee italie,,,eaux,-
991a8485-e341-5ff0-a192-4a0554ca0195,INSA,"Porco, bife grelhado","Porco, bife grelhado",porco bife grelhado,porco bife,grelhado,,,
992c0589-92e4-5b9b-b803-f06384e77b89,CIQUAL,"Kombu breton (Laminaria digitata), séchée ou déshydratée","Kombu breton (Laminaria digitata), séchée ou déshydratée",kombu breton laminaria digitata sechee ou deshydratee,kombu breton laminaria digitata sechee ou deshydratee,,,algues,-
99310930-3626-5c4e-b6cc-9ccae5afffe9,INSA,Queijo fresco de cabra,Queijo fresco de cabra,queijo fresco de cabra,queijo fresco de cabra,,,,
9941ae0c-7ddd-5676-b0e5-4629373811f2,TACO,"Carne, bovina, coxão mole, sem gordura, cozido","Carne, bovina, coxão mole, sem gordura, cozido",carne bovina coxao mole sem gordura cozido,carne bovina coxao mole sem gordura,cozido,Carnes e derivados,,
996abad3-1162-5a66-9c99-cd2507d2e5ff,TACO,"Uva, Itália, crua","Uva, Itália, crua",uva italia crua,uva italia,crua,Frutas e derivados,,
997a2bdb-19a3-5643-923c-b4ce28861c5b,CIQUAL,"Pamplemousse chinois, pulpe, cru","Pamplemousse chinois, pulpe, cru",pamplemousse chinois pulpe cru,pamplemousse chinois pulpe,cru,,fruits,fruits crus
998c9348-a2a8-5d13-b5c0-593515578045,CIQUAL,"Maquereau espagnol ou maquereau blanc ou billard, cru","Maquereau espagnol ou maquereau blanc ou billard, cru",maquereau espagnol ou maquereau blanc ou billard cru,maquereau espagnol ou maquereau blanc ou billard,cru,,poissons crus,-
99941efe-4373-579f-953d-f39ff59e6fc3,TACO,"Lingüiça, frango, frita","Lingüiça, frango, frita",linguica frango frita,linguica frango,frita,Carnes e derivados,,
999f5b72-f212-53a3-b7fa-2d0950285901,CIQUAL,Huile d'argan ou d'argane,Huile d'argan ou d'argane,huile d argan ou d argane,huile d argan ou d argane,,,huiles et graisses végétales,-
99a62de6-857e-55d3-af59-fd188498e798,CIQUAL,"Épinard, purée","Épinard, purée",epinard puree,epinard puree,,,légumes,légumes cuits
99b1e8ec-eb27-5629-b675-270f53e58901,CIQUAL,Pastis,Pastis,pastis,pastis,,,boisson alcoolisées,liqueurs et alcools
99b2bd3a-33fd-57e4-943d-eae7812cda53,TACO,"Almeirão, cru","Almeirão, cru",almeirao cru,almeirao,cru,"Verduras, hortaliças e derivados",,
99ee5854-40ad-5b3f-af9c-c7e64d924618,CIQUAL,"Tzatziki, à base yaourt, préemballé","Tzatziki, à base yaourt, préemballé",tzatziki a base yaourt preemballe,tzatziki a base yaourt preemballe,,,sauces,sauces condimentaires
99f83d60-bc28-5fbb-bf0c-10dd88997ec9,CIQUAL,"Abricot pays, pulpe, au sirop, appertisé, non égoutté, prélevé à la Martinique","Abricot pays, pulpe, au sirop, appertisé, non égoutté, prélevé à la Martinique",abricot pays pulpe au sirop appertise non egoutte preleve a la martinique,abricot pays pulpe au sirop appertise non egoutte preleve a la martinique,,,fruits,fruits et leurs produits de la Martinique
9a003452-a149-54e7-ada8-ee45964266ca,INSA,"Carneiro, perna gorda, assada, sem molho","Carneiro, perna gorda, assada, sem molho",carneiro perna gorda assada sem molho,carneiro perna gorda sem molho,assada,,,
9a0702b3-52e6-5f70-a579-89541646d366,CIQUAL,Soufflé au fromage,Soufflé au fromage,souffle au fromage,souffle au fromage,,,plats composés,plats de fromage
9a1e72af-c9da-59ef-ab55-064f0f0efdfb,TBCA,17,17,17,17,,,,
9a20728f-3709-5c9d-8e94-b7c3bf4ec9a1,CIQUAL,"Brochet, cru","Brochet, cru",brochet cru,brochet,cru,,poissons crus,-
9a2ed7dc-ec54-5dc8-a328-00e25b391b21,CIQUAL,"Sauce au fromage pour risotto ou pâtes, préemballée","Sauce au fromage pour risotto ou pâtes, préemballée",sauce au fromage pour risotto ou pates preemballee,sauce au fromage pour risotto ou pates preemballee,,,sauces,sauces chaudes
9a40bede-c715-5a94-8357-06f58131d92f,CIQUAL,"Poulet, cuisse, viande, bouilli/cuit à l'eau","Poulet, cuisse, viande, bouilli/cuit à l'eau",poulet cuisse viande bouilli/cuit a l eau,poulet cuisse viande bouilli/cuit a l eau,,,viandes cuites,poulet
9a42886b-840e-58b5-a21f-d664d251de54,TACO,"Caldo de galinha, tablete","Caldo de galinha, tablete",caldo de galinha tablete,caldo de galinha tablete,,Carnes e derivados,,
9a4cd58d-b805-599b-9bca-5a24ef3f70df,CIQUAL,Fromage à pâte molle et croûte fleurie double crème environ 30% MG,Fromage à pâte molle et croûte fleurie double crème environ 30% MG,fromage a pate molle et croute fleurie double creme environ 30% mg,fromage a pate molle et croute fleurie double creme environ 30% mg,,,fromages et assimilés,fromages à pâte molle
9a52be9a-2516-56ac-8899-0662b2abe476,CIQUAL,"Vanille, extrait aqueux","Vanille, extrait aqueux",vanille extrait aqueux,vanille extrait aqueux,,,épices,-
9a6ae798-7580-54c6-a8c0-12c61838dbe6,INSA,Arroz de marisco,Arroz de marisco,arroz de marisco,arroz de marisco,,,,
9a77ad0b-c436-53a1-8db7-68010b0dbd35,INSA,Arroz carolino branqueado cru,Arroz carolino branqueado cru,arroz carolino branqueado cru,arroz carolino branqueado,cru,,,
9a79cd6c-0d16-515b-b122-6cc3204f6fe0,CIQUAL,Mimolette jeune,Mimolette jeune,mimolette jeune,mimolette jeune,,,fromages et assimilés,fromages à pâte pressée
9a863ee0-eb9f-53f0-919f-a2d6f2c4ca48,INSA,"Chouriço de carne de porco, cru","Chouriço de carne de porco, cru",chourico de carne de porco cru,chourico de carne de porco,cru,,,
9a86d018-41bf-5d60-a42f-996834740296,TACO,"Pescada, filé, cru","Pescada, filé, cru",pescada file cru,pescada file,cru,Pescados e frutos do mar,,
9a8d2281-0b30-5bcb-8d0d-455da1c98fdd,CIQUAL,"Porc, rôti filet avec chaînette, cru","Porc, rôti filet avec chaînette, cru",porc roti filet avec chainette cru,porc roti filet avec chainette,cru,,viandes crues,porc
9ab07f30-1ede-5b4f-a920-6708e7e04d20,INSA,"Frango inteiro com pele, cozido","Frango inteiro com pele, cozido",frango inteiro com pele cozido,frango inteiro com pele,cozido,,,
9ab222d7-cf52-57e4-95b6-cc892d892574,CIQUAL,Brochette de poisson,Brochette de poisson,brochette de poisson,brochette de poisson,,,plats composés,plats de poisson sans garniture
9ab4c1f5-2322-50a0-b927-1fe881b0cfb3,TBCA,439,439,439,439,,,,
9ab4c5d7-8114-590f-89ea-fc28b4b26dac,TACO,Camarão à baiana,Camarão à baiana,camarao a baiana,camarao a baiana,,Alimentos preparados,,
9abdb0f9-458e-55da-820d-4a7b94354be4,CIQUAL,"Orange, pulpe, crue","Orange, pulpe, crue",orange pulpe crue,orange pulpe crue,,,fruits,fruits crus
9abfd31e-5c60-5475-b09c-af44891dbfd9,TBCA,26,26,26,26,,,,
9ac1a7da-e635-5139-a9c3-8885c25e07f0,TBCA,194,194,194,194,,,,
9acd0a8b-d005-55c7-b3fc-de92adb87a07,CIQUAL,"Jus multifruit - base pomme, standard","Jus multifruit - base pomme, standard",jus multifruit - base pomme standard,jus multifruit - base pomme standard,,,boissons sans alcool,jus
9ae80c80-d1f9-51dd-a314-2d6b7e0f587f,CIQUAL,"Protéine de soja texturée, réhydratée","Protéine de soja texturée, réhydratée",proteine de soja texturee rehydratee,proteine de soja texturee rehydratee,,,substitus de produits carnés,-
9af826cc-95c7-564d-b704-536b8d153821,CIQUAL,"Fromage blanc et crème fouettée sur lit de fruits, sucré","Fromage blanc et crème fouettée sur lit de fruits, sucré",fromage blanc et creme fouettee sur lit de fruits sucre,fromage blanc et creme fouettee sur lit de fruits sucre,,,produits laitiers frais et assimilés,fromages blancs
9b00a6aa-dadb-50b8-81ab-8b527bed9f20,TBCA,155,155,155,155,,,,
9b0a9d9d-397f-51d6-8ccd-e3da1e43f2c4,TACO,"Mamão, doce em calda, drenado","Mamão, doce em calda, drenado",mamao doce em calda drenado,mamao doce em calda drenado,,Frutas e derivados,,
9b0e4b2e-9e91-5bec-bdcb-60ed48891a2e,CIQUAL,"Échalote, cuite","Échalote, cuite",echalote cuite,echalote cuite,,,légumes,légumes cuits
9b11cfe6-4358-5b6f-ae9c-553195ac7b0c,CIQUAL,Fromage à pâte molle triple crème environ 40% MG,Fromage à pâte molle triple crème environ 40% MG,fromage a pate molle triple creme environ 40% mg,fromage a pate molle triple creme environ 40% mg,,,fromages et assimilés,fromages à pâte molle
9b225c2b-ae60-5422-b2a9-28b9c1efe4d5,TBCA,53,53,53,53,,,,
9b2cc87b-91a7-5a89-9960-9e56b00f4a75,INSA,"Porco, língua crua","Porco, língua crua",porco lingua crua,porco lingua,crua,,,
9b2f6a5f-6648-56f5-b208-7dcbcb14fc5f,CIQUAL,"Confiture ou Marmelade, tout type de fruits, teneur en sucre inconnue (aliment moyen)","Confiture ou Marmelade, tout type de fruits, teneur en sucre inconnue (aliment moyen)",confiture ou marmelade tout type de fruits teneur en sucre inconnue aliment moyen,confiture ou marmelade tout type de fruits teneur en sucre inconnue aliment moyen,,,confitures et assimilés,-
9b327917-08a6-50a3-9dcc-f2a990e1a407,CIQUAL,"Jus de grenade, frais","Jus de grenade, frais",jus de grenade frais,jus de grenade frais,,,boissons sans alcool,jus
9b70d667-c532-5e26-8dd0-4d233c0aae03,CIQUAL,"Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63)","Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63)",eau minerale chateauneuf embouteillee gazeuse fortement mineralisee chateauneuf 63,eau minerale chateauneuf embouteillee gazeuse fortement mineralisee chateauneuf 63,,,eaux,-
9b7c7a5c-1343-56d0-b1a6-5b94f26ec1db,CIQUAL,"Fromage frais type petit suisse, aromatisé ou aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Fromage frais type petit suisse, aromatisé ou aux fruits, 2-3% MG, enrichi en calcium et vitamine D",fromage frais type petit suisse aromatise ou aux fruits 2-3% mg enrichi en calcium et vitamine d,fromage frais type petit suisse aromatise ou aux fruits 2-3% mg enrichi en calcium et vitamine d,,,produits laitiers frais et assimilés,fromages blancs
9b82f023-7439-5a7f-9e02-60b7b858f77c,CIQUAL,"Yaourt à la grecque, au lait de brebis","Yaourt à la grecque, au lait de brebis",yaourt a la grecque au lait de brebis,yaourt a la grecque au lait de brebis,,,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt
9bb64f96-b177-5b20-b959-8badbc4419e8,INSA,Orégão seco,Orégão seco,oregao seco,oregao,seco,,,
9bb76353-c56c-59b0-89d4-1a9269ed3d75,TACO,"Ovo, de galinha, inteiro, cozido/10minutos","Ovo, de galinha, inteiro, cozido/10minutos",ovo de galinha inteiro cozido/10minutos,ovo de galinha inteiro /10minutos,cozido,Ovos e derivados,,
9bbbbb26-6f2f-58b5-a51e-fc10e41000ff,INSA,Imperador cozido,Imperador cozido,imperador cozido,imperador,cozido,,,
9bc31600-e491-5f72-8a62-6803bf3a5b01,CIQUAL,"Viande blanche, cuite (aliment moyen)","Viande blanche, cuite (aliment moyen)",viande blanche cuite aliment moyen,viande blanche cuite aliment moyen,,,viandes cuites,-
9be25b13-bc3a-540f-8097-23f96b4e3d6b,INSA,Sucedâneo de café (pó) com 20% de café,Sucedâneo de café (pó) com 20% de café,sucedaneo de cafe po com 20% de cafe,sucedaneo de cafe po com 20% de cafe,,,,
9bef5d83-589c-5a03-9896-fe1acaac02ff,CIQUAL,"Cheesecake ou Gâteau au fromage frais, préemballé","Cheesecake ou Gâteau au fromage frais, préemballé",cheesecake ou gateau au fromage frais preemballe,cheesecake ou gateau au fromage frais preemballe,,,produits laitiers frais et assimilés,autres desserts
9bf1b592-589e-5c62-9211-7dd7b231a8ef,INSA,Romã,Romã,roma,roma,,,,
9bf8edf5-ffb6-5241-9a9a-7dace2bba16a,CIQUAL,"Sarrasin entier, cru","Sarrasin entier, cru",sarrasin entier cru,sarrasin entier,cru,,"pâtes, riz et céréales","pâtes, riz et céréales crus"
9bf9dcbf-2db3-5c88-a8a3-08dd6b27431c,CIQUAL,"Abricot au sirop, appertisé, égoutté","Abricot au sirop, appertisé, égoutté",abricot au sirop appertise egoutte,abricot au sirop appertise egoutte,,,fruits,fruits appertisés
9c0079b9-3896-5619-bd72-3f3acdd9c4c0,CIQUAL,"Jus de pomme, pur jus","Jus de pomme, pur jus",jus de pomme pur jus,jus de pomme pur jus,,,boissons sans alcool,jus
9c06aff0-24a4-54bb-9c0c-ff4b00b5c4f1,TBCA,418,418,418,418,,,,
9c22089c-0b98-5806-ac73-5d97c653862e,CIQUAL,"Oignon jaune, cru","Oignon jaune, cru",oignon jaune cru,oignon jaune,cru,,légumes,légumes crus
9c291629-cb0d-5393-8ba6-de9abcaaaf08,TACO,"Graviola, polpa, congelada","Graviola, polpa, congelada",graviola polpa congelada,graviola polpa,congelada,Frutas e derivados,,
9c294c07-f867-549a-82be-92baa05ffd3a,CIQUAL,"Épinard, surgelé, cru","Épinard, surgelé, cru",epinard surgele cru,epinard surgele,cru,,légumes,légumes crus
9c5c079f-6d08-57db-8585-09839e50b64e,INSA,"Tremoço, cozido e salgado","Tremoço, cozido e salgado",tremoco cozido e salgado,tremoco e salgado,cozido,,,
9c5cfdea-998c-5cb7-a94f-590014e0b648,CIQUAL,"Chou blanc, bouilli/cuit à l'eau","Chou blanc, bouilli/cuit à l'eau",chou blanc bouilli/cuit a l eau,chou blanc bouilli/cuit a l eau,,,légumes,légumes cuits
9c73f99b-6d12-5a51-9718-84426342c227,TBCA,311,311,311,311,,,,
9c784d96-092a-5056-aeb3-d38387861ea5,TACO,"Lasanha, massa fresca, crua","Lasanha, massa fresca, crua",lasanha massa fresca crua,lasanha massa fresca,crua,Cereais e derivados,,
9c7c43a7-e4ee-5a02-8a30-27152fa9e80a,CIQUAL,"Oseille, crue","Oseille, crue",oseille crue,oseille crue,,,légumes,légumes crus
9c7c76b0-c369-5fef-b97a-695089062e5f,INSA,Compota de laranja,Compota de laranja,compota de laranja,compota de laranja,,,,
9c7ff304-12bd-5f1e-b4fc-382b97248b75,TBCA,564,564,564,564,,,,
9c84185a-1e88-5ced-bec2-ab436e52a903,INSA,Pera conserva em calda de açúcar,Pera conserva em calda de açúcar,pera conserva em calda de acucar,pera conserva em calda de acucar,,,,
9ca6870f-2503-53f3-8f61-6ba1aa2f4ce2,INSA,"Peru, perna com pele, crua","Peru, perna com pele, crua",peru perna com pele crua,peru perna com pele,crua,,,
9caac4a5-13ba-54b6-9671-6dd529041721,CIQUAL,"Gâteau au chocolat, coeur fondant, préemballé (rayon frais)","Gâteau au chocolat, coeur fondant, préemballé (rayon frais)",gateau au chocolat coeur fondant preemballe rayon frais,gateau au chocolat coeur fondant preemballe rayon frais,,,produits laitiers frais et assimilés,autres desserts
9cd6777b-5129-522b-9874-e6ad1b86bac7,TACO,"Cação, posta, com farinha de trigo, frita","Cação, posta, com farinha de trigo, frita",cacao posta com farinha de trigo frita,cacao posta com farinha de trigo,frita,Pescados e frutos do mar,,
9cd924ff-9b60-5855-9b31-af4c85a2f199,TACO,"Figo, cru","Figo, cru",figo cru,figo,cru,Frutas e derivados,,
9d03c9a8-3f1a-51d8-9677-593380a63365,CIQUAL,"Épinard, cuit","Épinard, cuit",epinard cuit,epinard cuit,,,légumes,légumes cuits
9d0f9fd1-2c8d-5363-92fb-977990e3cf35,CIQUAL,"Bambou, pousse, crue","Bambou, pousse, crue",bambou pousse crue,bambou pousse crue,,,légumes,légumes crus
9d2d0b51-6307-59af-aad1-c3a3b65d97ef,CIQUAL,"Saumon farci, préemballé","Saumon farci, préemballé",saumon farci preemballe,saumon farci preemballe,,,plats composés,plats de poisson sans garniture
9d2f3fad-6544-5570-8919-0605eea1e00e,CIQUAL,Faisselle au coulis de fruits,Faisselle au coulis de fruits,faisselle au coulis de fruits,faisselle au coulis de fruits,,,produits laitiers frais et assimilés,fromages blancs
9d2f43f3-88d1-5b64-b068-5ba47a733e27,CIQUAL,"Jus multifruit, pur jus, standard","Jus multifruit, pur jus, standard",jus multifruit pur jus standard,jus multifruit pur jus standard,,,boissons sans alcool,jus
9d34a50c-80c1-5e38-bde5-9eb981c1a5a8,CIQUAL,"Ravioli à la viande, sauce tomate, appertisé","Ravioli à la viande, sauce tomate, appertisé",ravioli a la viande sauce tomate appertise,ravioli a la viande sauce tomate appertise,,,plats composés,plats de céréales/pâtes
9d363c51-4fa3-53db-b5f3-cf770c5fa016,TACO,"Leite, de cabra","Leite, de cabra",leite de cabra,leite de cabra,,Leite e derivados,,
9d42bd99-f6cc-55f3-8ac0-d1b2f4902181,TBCA,13,13,13,13,,,,
9d4bed83-2219-5d82-953c-2cfd45cac0d2,CIQUAL,Tahin ou Purée de sésame,Tahin ou Purée de sésame,tahin ou puree de sesame,tahin ou puree de sesame,,,fruits à coque et graines oléagineuses,-
9d626849-131e-521a-9dfb-1cad088f38d4,CIQUAL,"Choucroute, sans garniture, égouttée, cuite","Choucroute, sans garniture, égouttée, cuite",choucroute sans garniture egouttee cuite,choucroute sans garniture egouttee cuite,,,plats composés,plats de légumes/légumineuses
9d6312e5-8738-508a-873f-acc5bee2797c,CIQUAL,"Sandwich baguette, salami, beurre","Sandwich baguette, salami, beurre",sandwich baguette salami beurre,sandwich baguette salami beurre,,,sandwichs,-
9d7fb937-f2b7-5d2c-8428-2efc8213c000,CIQUAL,"Pêche blanche, pulpe, crue","Pêche blanche, pulpe, crue",peche blanche pulpe crue,peche blanche pulpe crue,,,fruits,fruits crus
9d87920a-c52e-517c-bcf2-cd51543d18eb,TBCA,212,212,212,212,,,,
9d9cd2bb-7839-5855-8839-8c8cca6b29f0,INSA,"Cogumelos, genérico","Cogumelos, genérico",cogumelos generico,cogumelos generico,,,,
9d9eb193-8a43-5f85-a663-0d721c82c69e,CIQUAL,"Fromage à pâte ferme, enrobé de cire","Fromage à pâte ferme, enrobé de cire",fromage a pate ferme enrobe de cire,fromage a pate ferme enrobe de cire,,,fromages et assimilés,fromages à pâte pressée
9db33adb-f009-597e-a737-7dce53029837,INSA,"Porco, perna gorda assada, sem molho","Porco, perna gorda assada, sem molho",porco perna gorda assada sem molho,porco perna gorda sem molho,assada,,,
9db86125-8bb4-5498-8c48-3279632d80c9,INSA,Almôndegas de vaca e porco ,Almôndegas de vaca e porco,almondegas de vaca e porco,almondegas de vaca e porco,,,,
9dbc10d5-1a9e-5eb0-8806-a583e0a33beb,CIQUAL,"Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63)","Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63)",eau minerale ardesy embouteillee gazeuse fortement mineralisee ardes 63,eau minerale ardesy embouteillee gazeuse fortement mineralisee ardes 63,,,eaux,-
9dc20080-ef34-5ffe-903c-590f38070be9,INSA,"Carneiro, pá cozid","Carneiro, pá cozid",carneiro pa cozid,carneiro pa cozid,,,,
9dc7354e-dd5b-5f46-9771-d18fb9923ed2,TBCA,558,558,558,558,,,,
9dd8cd8f-77df-551a-a739-2fdf268dec81,INSA,Maçã com casca,Maçã com casca,maca com casca,maca com casca,,,,
9de44250-0d63-5f97-8421-7f07e5c2d66d,CIQUAL,"Riz au lait, rayon frais","Riz au lait, rayon frais",riz au lait rayon frais,riz au lait rayon frais,,,produits laitiers frais et assimilés,desserts lactés
9df5f5c8-207d-5bed-8c0a-0bb3c8c63687,CIQUAL,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, cuites","Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, cuites",pates fraiches farcies ex raviolis tortellinis au fromage et aux legumes preemballees cuites,pates fraiches farcies ex raviolis tortellinis au fromage et aux legumes preemballees cuites,,,plats composés,plats de céréales/pâtes
9e06cece-a6f4-5283-898c-6a67d9286674,TBCA,365,365,365,365,,,,
9e150ab7-bc6e-5560-a8df-da459b57b658,CIQUAL,"Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64)","Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64)",eau de source ogeu embouteillee faiblement mineralisee ogeu 64,eau de source ogeu embouteillee faiblement mineralisee ogeu 64,,,eaux,-
